Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618506,669263,2024-01-03 20:01:47 CST,2024-01-03,20:01:47,Status,"73,703",68625,3155,792,279,19,54,89,111,579,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/932117358286339,上個月發生的校園流血暴力事件，造成國中男同學逝世，社會各界都非常不捨。今天男同學父母親的公開信，讓我們看見，男同學的貼心、懂事及善解人意，更加了解男孩的好，但也看見，父母親頓失愛子的無限悲痛，令人心疼。 在這封信中，家屬提出的四點呼籲，就是希望孩子的犧牲，能減少日後不幸發生。這是父母親對孩子最後的承諾，也是最沉痛的盼望。在此，我要表達：「我完全支持家屬的訴求」。 面對「少年事件處理法」的不足，先前我已提出，政府應參照日、韓經驗，對於重大犯罪，重新檢視年齡、管束、刑責等規定；在校園安全檢查上，教育部也應立刻檢討現行規範與實務的落差，尊重孩子隱私，更要保障孩子安全，並作為老師後盾；針對校園輔導人力、資源不足，政府必須給予更多支持，才能改善現況。 尤其，男同學的父母親說：「我反對廢死，只有嚴刑才能真正遏止遺憾再次發生」，這句話，不但是許許多多受害家庭的心痛，更是台灣多數民意的心聲。 這樣的心情，如同王欣儀議員今天以受害者家屬身分，在公開信中寫下的字字血淚：「失去至親的傷痛，並非加害者的死所能彌補，這傷痛我們一輩子都得背負，但對受害家屬和社會大眾，這是我們對公平正義的深切期待，否則，如陳進興般的殺人惡魔，一日不死，永遠都是社會隱患，善良百姓，永遠要活在恐懼之中，誰也不知誰會成為下一個受害者」。 「堅決反對廢除死刑，依法執行死刑」，這從我從警到現在，不曾改變的立場，因為，我看過太多窮凶惡極的罪犯，殺人不眨眼，犯後卻毫無悔意，只顧著用盡各種手段，甚至假裝懺悔，就是為了逃避應得的懲罰。 我們都不是局外人，必須用盡全力，為下一代撐起保護傘，但當悲劇跟遺憾一再發生，如果法律無法作為所有守法公民的最後一道防線，無法讓加害者獲得應有懲罰，如何還給受害者跟家屬一個公道？如何讓犯錯的人真正得到反省？人民又如何相信，善惡終有報？ 死刑，是台灣現行法律制度，在經歷完備的偵查及司法程序後，該執行就要執行，這不僅是民意期盼，更是政府身為執法者，無法迴避的責任。「執政者，不能無視民意，不能超越法律！」 尤其，當執行與不執行死刑的權柄，掌握在執政者手上時，支持廢死或反對廢死，就是有意扛起國家大任的人，無法迴避的立場。在這裡，我要再次請教賴清德主席：「是否支持廢除死刑？」請負責任地向全國人民及受害家庭，清楚表達立場。這件事，從來不是政治議題，而是價值的選擇，全民都在等你的答案。,,,,,,,,,8
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,840851,877050,2024-01-03 19:00:08 CST,2024-01-03,19:00:08,Live Video Complete,"14,996",9424,4632,209,442,2,20,5,86,176,crosspost,No,49125,50767,97635,02:37:35,https://www.facebook.com/100044573580122/posts/1074593023683902,【直播中】美德站出來！ TEAM TAIWAN 挺新北！黃金週造勢！,https://www.facebook.com/chingte/videos/1074593023683902/,,,【直播中】美德站出來！ TEAM TAIWAN 挺新北！黃金週造勢！,,,,,2.26
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618506,669263,2024-01-03 17:58:16 CST,2024-01-03,17:58:16,Photo,"13,331",11684,1057,343,60,2,17,2,34,132,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/932070364957705,全國民眾站出來！侯友宜、趙少康各縣市造勢大會資訊一覽👌 大選倒數10天，侯友宜和趙少康距離前進總統府僅剩最後一哩路，除了每天陪同立委候選人馬不停蹄的在各縣市進行車隊掃街外，明天起，侯康會在各地舉辦造勢大會為選情做最後衝刺，邀請全台各地的好朋友們到活動現場為侯康加油，以行動支持侯友宜和趙少康！,https://www.facebook.com/photo.php?fbid=932447844919957&set=a.265757781588970&type=3,,,,,,,,-1.02
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,840851,877050,2024-01-03 15:41:44 CST,2024-01-03,15:41:44,Photo,"21,895",19347,1739,212,189,1,15,2,86,304,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/925019722327139,台灣美德站出來，一起挺台灣！ ​ 今天早上，我與 TEAM TAIWAN 隊友們，展開在全國 22 縣市同步站路口的行動。從今日開始到 1 月 12 日，每天早上 7 點半到 8 點半，民進黨的黨公職將會在全國超過一千個路口，與各位鄉親請託、拜票，大家若有遇到我們，也別忘了跟我們打個招呼！ ​ 4 年前， 蔡英文 Tsai Ing-wen 總統站在台北小巨蛋路口拜票，表達我們的真誠與請託；4 年後的現在，我站在同樣的路口，象徵未來我會接力總統，讓台灣持續走在民主繁榮的道路，我更承諾會繼續穩健向前，將台灣帶往一個更美好的未來。 ​ 選戰倒數最後關鍵 10 天，在這短短的時間內，拜託國人朋友幫我們拉票、固票、催票，守護台灣的民主與自由，讓台灣在對的道路上持續前進。 ​ 1 月 13 日，總統副總統支持 2 號賴清德、 蕭美琴 Bi-khim Hsiao，立委支持民主大聯盟，政黨票支持 6 號民進黨。 ​ 讓 TEAM TAIWAN 總統副總統當選、國會過半，國家才會更有力量！ #選對的人 #走對的路 #上架台灣 #台灣美德站出來,https://www.facebook.com/photo.php?fbid=925019472327164&set=a.519537102875405&type=3,,,Photos from 賴清德's post,,,,,1.72
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618506,669263,2024-01-03 14:39:17 CST,2024-01-03,14:39:17,Photo,"9,844",8983,594,91,52,0,13,0,29,82,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/931980161633392,彰化建設的靠③！侯友宜承諾當選半年內替彰化解決建設卡關問題！ 彰化人口數龐大是中台灣深具影響力的縣市，彰化的未來需要有遠見的國家領導人協同縣府一同規劃未來，侯友宜承諾當選總統後，半年內來彰化替彰化解決二林精密機械園區、台中捷運綠線延伸彰化等建設卡關的問題！ 彰化的公共建設需要有魄力、有遠見的中央行政及立法團隊為您看顧，1月13日請投3票國民黨！總統、副總統請支持3號侯友宜、趙少康，政黨票請支持9號中國國民黨，區域立委請支持國民黨提名的優秀同志，讓專業的人，顧好我們的未來！ 🌟彰化縣第一選區(伸港鄉、線西鄉等6鄉鎮)：阮厚爵 🌟彰化縣第二選區(彰化市、花壇鄉、芬園鄉)：楊曜聰 🌟彰化縣第三選區(芳苑鄉、二林鎮等10鄉鎮)：謝衣鳯 🌟彰化縣第四選區(大村鄉、員林市等7鄉鎮)：鄭俊雄,https://www.facebook.com/photo.php?fbid=931979968300078&set=a.265757781588970&type=3,,,,,,,,-1.38
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618506,669263,2024-01-03 14:10:00 CST,2024-01-03,14:10:00,Live Video Complete,"11,088",8319,1913,404,304,0,11,2,31,104,crosspost,Yes,42092,43624,44583,03:09:21,https://www.facebook.com/100044642490075/posts/408344831531833,【Live直播】「新北站出來 侯康在眼前！」侯友宜新北車隊掃街拜票,https://www.facebook.com/houyuih/videos/408344831531833/,,,【Live直播】「新北站出來 侯康在眼前！」侯友宜新北車隊掃街拜票,,,,,2.87
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,840851,877050,2024-01-03 12:04:26 CST,2024-01-03,12:04:26,Photo,"22,028",19643,1532,212,296,2,26,4,83,230,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/924943529001425,#選對的人 #走對的路 #台灣美德站出來 ​ 1 月 13 日一起出門投票，讓台灣贏得美！ ​ 邀請你一起換上大頭貼！ ​ ✌🏻台灣美德站出來 ② 綠色款 https://lurl.cc/nbyq7R:=:https://twb.nz/madeintaiwan01?openExternalBrowser=1 ​ ✌🏻台灣美德站出來 ② 粉色款 https://lurl.cc/LYaMSQ:=:https://twb.nz/madeintaiwan2?openExternalBrowser=1,https://www.facebook.com/photo.php?fbid=924943529001425&set=a.519537106208738&type=3,,‎'‎2 台灣美德 站出來 MADE ۔ IN TAIWAN‎'‎,賴清德,,,,,1.73
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2044064,2177594,2024-01-03 11:20:09 CST,2024-01-03,11:20:09,Photo,"24,480",22091,1826,102,186,1,19,5,50,200,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/909104577248537,今天來桃園車掃，因為下雨有點delay，現在正在五福宮和大家互動，桃園的朋友請稍等一下，我們馬上出發！ #非車掃路線的朋友請看KP TV直播 #車掃路線細節請見 #柯P官網,https://www.facebook.com/photo.php?fbid=909104537248541&set=a.520233149469017&type=3,,,,,,,,-1.08
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,840851,877050,2024-01-03 10:03:07 CST,2024-01-03,10:03:07,Native Video,"45,289",40140,2370,1424,822,18,85,17,143,270,owned,Yes,388985,421821,0,00:01:45,https://www.facebook.com/100044573580122/posts/924897619006016,昨天的《在路上》，你看了嗎？ ​ 感謝導演與拍攝團隊，和我們一起完成了這麼美好的競選廣告。不僅呈現了風和日麗的台灣，也將我和 蔡英文 Tsai Ing-wen 總統、 蕭美琴 Bi-khim Hsiao 的互動自然呈現。 ​ 就像導演 #羅景壬 說的：每一次總統選舉，都應該是陽光燦爛，很快樂、很幸福、很前進的里程碑。 ​ 你也喜歡這支影片嗎？邀請你，抽空看看幕後花絮，也幫我們把《在路上》分享出去。 ​ 1 月 13 號，選對的人，走對的路。和我們一起在民主路上，與台灣前行。 ​ ＃民主的路一直走 ＃台灣美德站出來,https://www.facebook.com/chingte/videos/1368820907171517/,,,《在路上》拍攝幕後花絮,,,,,4.2
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618506,669263,2024-01-03 09:29:25 CST,2024-01-03,09:29:25,Live Video Complete,"11,951",8632,2408,391,331,2,25,4,32,126,owned,Yes,61237,63826,0,01:38:04,https://www.facebook.com/100044642490075/posts/897355068726045,【Live直播】「新北站出來 侯康在眼前！」侯友宜新北車隊掃街拜票,https://www.facebook.com/houyuih/videos/897355068726045/,,,【Live直播】「新北站出來 侯康在眼前！」侯友宜新北車隊掃街拜票,,,,,3.09
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,839624,875825,2024-01-03 07:27:08 CST,2024-01-03,07:27:08,Live Video Complete,"9,581",7298,1582,151,340,1,8,4,47,150,crosspost,No,33058,34482,171243,01:05:32,https://www.facebook.com/100044573580122/posts/627837916067080,【直播中】美德站出來，一起三票護台灣 全國 22 個縣市、817 個路口，一起團結站出來「美德三票護台灣」。,https://www.facebook.com/chingte/videos/627837916067080/,,,【直播中】0103美德站出來，一起三票護台灣,,,,,1.45
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2043323,2176871,2024-01-02 22:00:04 CST,2024-01-02,22:00:04,Photo,"38,896",34707,2950,584,277,6,61,8,70,233,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/908803190612009,【民主與民調】 1996年總統大選以來，台灣歷經3次政黨輪替，這次是否政黨輪替、如何 #政黨輪替 ？ 我認為，民主不只是投票，也包含政府如何體察民意做決策、如何溝通、如何與民間合作參與。但公平的投票，確實是民主的核心指標。 我想邀請大家想想，你都依據什麼投票？這次總統候選人的3次政策發表會與1次的辯論會，是否有機會看過，進行獨立的思考？還是...看民調？把民調當成股市漲跌，把民調當成驗證自己是否決定正確的依據？ 如果民調會影響你，那我想跟你談談這次大選的民調。 12月29日公布的3份民調：台灣民意基金會、TVBS與《美麗島電子報》民調。我的民調分別是24.6%、22%與18.4%，3份都第3；其中，未決定的選民則有15%、12.5%、9%。 如果細看我在20-29歲、30-39歲的支持度，TVBS做出來的是56%與51%、美麗島做出來的是36.1%、27.2%。 為什麼有這麼 #巨大的落差 ？ 各家民調有至少三大差別：機構效應、問題問法以及能否核實回答的正確性，包含正確的年齡；再來就是市話與手機占比。其中，市話與手機占比，是一個在過去幾年變化很大，但是調查方法未隨之變化的部分。 NCC每年發布的《通訊市場調查結果報告》顯示，自2017至2022年（2021年受疫情影響無法調查），同時使用手機、市話的比率，從79%下降到40.5%；僅用手機的比率，從17.1%成長至51.7%，表示已有超過一半的民眾，在自家住處不會使用市話。 我想邀請大家想想，過去10通電話，你用到手機幾次、市話幾次？ 在這樣的狀況下，我才會在《遠見》雜誌專訪時說到，「我身上的特殊性，讓民調都失真！」但這不是我全盤否定民調，只是我知道調查方式、出資者，都會影響到民調結果。 目前對藍綠陣營各自「最好」的民調，就是自己是第1、對方第2，我是第3。但如果，年輕人因為幾乎不用市話，使該部分資料大量失真，我的核心支持者又以年輕人為主（甚至是下到高中，像最近的8所高中的模擬聯合投票，我的得票率近60%）... 這會發生什麼情形？ 不過，不論民調狀況如何，我真心認為，真實的民主，應依據心中的理念表達意向，我也認同媒體人黃暐瀚所說：「投你所愛、別理棄保！」 回顧2000年，有一些原本要投宋楚瑜的人，因誤信某些民調、一些位高者的話，轉投給連戰。結果連戰第3名，宋楚瑜輸陳水扁一點。 不論你真心支持的人最後會輸、會贏，堅定展現支持，才是最佳的民主精神。 我邀請大家持續了解每個候選人的政策、理念，以及我們各自過去的政績。1月13日，盡可能出來投票，投給你真心認同的候選人一票。 讓我們一同深化台灣的民主！,https://www.facebook.com/photo.php?fbid=908803163945345&set=a.520233142802351&type=3,,,,,,,,1.47
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,839624,875825,2024-01-02 21:00:58 CST,2024-01-02,21:00:58,Native Video,"259,550",223246,14914,11623,6408,82,728,102,1115,1332,owned,Yes,3463302,3643276,0,00:04:00,https://www.facebook.com/100044573580122/posts/924506119045166,和 蔡英文 Tsai Ing-wen 總統搭檔的這幾年，很充實、也很不容易。我就像是副駕駛，從最近的距離，看著小英總統穩健堅毅地，帶領台灣越走越好。 ​ 一起合作面對國家安全、永續家園的挑戰，在疫情與世界經濟動盪的路口，即便遭遇重重困難，我們仍舊排除萬難，堅持往對的方向，從不停歇，堅定地走著，一步步踏出屬於台灣的民主路。 ​ 現在，台灣即將進入下一階段。 接下來，這條民主道路就要換我上路。 ​ 我已經做好準備，握緊國政方向盤，更要與我的搭檔 蕭美琴 Bi-khim Hsiao ，一起為台灣，穩健地開向更遠、充滿希望的未來。 ​ 我和美琴有著一樣的願景與方向，我們很珍惜台灣的一切，更願意用生命來守護。 ​ 未來，每一哩路都至關重要，在守護台灣的路上，我們更要團結所有力量，讓台灣在民主道路上，繼續穩健地大步向前，走向世界。 ​ 請與我們一起接力小英總統，繼續 ＃上架台灣。 ​ ＃選對的人 ＃走對的路。1 月 13 日，請你出門投票，和我們一起在民主路上同行。,https://www.facebook.com/chingte/videos/1280210439323332/,,,《在路上》 #交棒篇 ── 2024 賴清德 蕭美琴｜總統競選 CF,,,,,24.05
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618204,668968,2024-01-02 20:05:41 CST,2024-01-02,20:05:41,Photo,"15,250",13298,1468,180,75,1,22,1,40,165,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/931581611673247,每四年一次的總統選舉，就是所有台灣人民，幫政府打成績的時刻，每一張手中的選票，都在告訴執政者，人民對於現在的生活，究竟感受如何。 八年來，民進黨完全執政，行政、立法、司法大權一把抓，沒有推動不了的政策，也沒有過不了的法案，但人民賦予民進黨絕對的權力，換來的卻是絕對的腐敗，不僅國家面臨戰爭風險，內政也百廢待舉，貪污弊案叢生、黑金槍毒猖獗、官員私德敗壞。 然而這一切，民進黨從未反省。 我們給民進黨八年，換來的是總統745天不開記者會，不願意面對民意，拒絕接受監督，如今想要接棒的民進黨主席賴清德，從過去到現在，更從未將人民質疑的聲音放在心上，對於民進黨的爛，視而不見、充耳不聞。 中華民國總統直選以來，從來沒有一個政黨，可以連續執政超過八年。八年，不僅是法律規定總統連任的期限，更是人民對於政府忍耐程度的極限！ 我們無法想像，執政八年，就不將人民放在眼裡的民進黨，萬一繼續執政下去，台灣到底會變得怎麼樣？這些年我們所忍受的低薪、高房價、高物價，台灣面臨的缺電、缺水、缺蛋、缺藥，疫情時人民遭遇的缺疫苗、缺口罩、缺快篩，是否都將持續上演？ 1月13日總統選舉，對於所有主流民意而言，目標只有一個，就是要完成政黨輪替，這樣才能讓民進黨真正得到教訓，民進黨也才會有一點點反省的可能性。 幾乎所有民調趨勢都顯示，侯友宜跟趙少康的「侯康配」，已經快要追上賴清德跟蕭美琴，而侯康配，更是唯一能打敗賴蕭配的組合，只要我們集中力量，就能下架民進黨，只要珍惜手中一票，就能完成政黨輪替，推動台灣下一波的民主改革。 1月13日，我們手中的這一票，投的不是政黨或個人，而是四年來唯一一次，表達對生活不滿、對政府不信任的機會！這一票，投的是民主制衡，這一票，投的是政黨輪替，必須要集中渴望改變的力量，改變才有可能成真！ 我承諾，未來上任後，一定會組成聯合政府，廣納在野力量共同參與，讓不同政黨的人才，都有為民服務的機會，讓不同的聲音，都可以獲得表達。我也相信，眾人的智慧，大於個人的智慧，我更相信，台灣人民一定會做出，最有智慧的選擇！,https://www.facebook.com/photo.php?fbid=931580898339985&set=a.265757784922303&type=3,,,,,,,,1.13
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2043323,2176871,2024-01-02 19:42:04 CST,2024-01-02,19:42:04,Photo,"31,602",29219,1653,192,232,1,18,4,56,227,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/908772663948395,①柯盈配、⑫ 台灣民眾黨 全台車隊掃街出發！ 從今天起一直到選前一天，我和 吳欣盈會兵分兩路，啟動全台大車掃！我們要在各縣市最熱鬧的市區，用力揮手、熱情打招呼，希望能讓大家看到我們的毅力與堅持。 今天第一站新北市，我在全國競選總部的所在地-新莊出發，吳欣盈則是從土城、樹林開始車掃。我們特別避開上下班、中午交通尖峰時間，希望把對用路的影響降到最低。雖然上午的時候，沿路上人潮沒有很多，但是我還是看到有機車騎士，特別停下車來跟我揮手；還有在美容院剪頭髮的媽媽，頭上還夾著架子就衝出來對我比讚。當然早就查好我車掃動線，一直埋伏在路口搖旗吶喊的 #小草們，更是讓我很感動！路途上，我也遇到國民黨的立委候選人站路口，他們非常大方地和我互相祝福打氣，加油，剩下10天，我們彼此努力！ 最後我要特別感謝 陳世軒 jimmy當了一整天的麥克風手炒熱氣氛，還有一路上幫忙維持車隊順利前進的志工們，我們繼續義無反顧拚到底！明天大家桃園見！,https://www.facebook.com/photo.php?fbid=908770867281908&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,1.19
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,839624,875825,2024-01-02 17:00:00 CST,2024-01-02,17:00:00,Photo,"15,562",12026,2734,348,140,1,15,3,52,243,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/924477412381370,✨選戰倒數黃金週，台灣隊友總動員✨ ​ 選戰進入倒數關鍵時刻，每一天都需要你站出來。 ​ 無論是 22 縣市同步站路口、全台車掃、每一場造勢活動，我要邀請大家，展現團結力量，讓台灣美德站出來，1 月 13 日更要一起出門投票，讓台灣贏得美！ ​ 在社群網路上、在大街小巷、在挺台灣的路上，一起站出來，一起迎向勝利✌🏼 ​ 所有挺台灣的好朋友，請分享給你身邊的人，我們不見不散！ ​ 🔴民主進步黨、賴清德、蕭美琴， FB、YT 官方社群平台全程同步直播 ​ ​ 🟢 22 縣市站路口 ​ 👋🏻 1/3（三）早上 07:30 賴清德：台北市 南京東路四段、敦化北路口（小巨蛋） 蕭美琴：新北市 板橋區縣民大道、新站路口 ​ ​ 🟢全台車掃 ​ 🚗 1/8（一） 賴清德｜上午：屏東東港 ▶︎ 屏東縣 ▶︎ 高雄市｜下午：台南市 蕭美琴｜上午：新北市 ▶︎ 基隆市 ▶︎ 宜蘭縣｜下午：新北市 ​ 🚗 1/9（二） 賴清德｜上午：嘉義縣市｜下午：雲林縣 ▶︎ 南投縣 蕭美琴｜下午：台中市 ▶︎ 彰化縣 ​ 🚗 1/10（三） 賴清德｜上午：彰化縣 ▶︎ 台中市｜下午：台中市 ▶︎ 苗栗縣 蕭美琴｜下午：嘉義縣 ▶︎ 台南市｜下午：高雄市 ​ 🚗 1/11（四） 賴清德｜上午：新竹市 ▶︎ 新竹縣 ▶︎ 桃園市｜下午：桃園市 蕭美琴｜下午：屏東縣 ▶︎ 高雄市｜下午：高雄市 ​ 🚗 1/12（五） 賴清德｜上午：新北市 ｜下午：台北市 蕭美琴｜上午：新北市 ｜下午：新北市 ▶︎ 台北市 ​ ​ 🟢黃金週造勢活動 ​ ▪️1/3 （三） 🚩新北市｜19：00｜土城區中央路一段341號旁空地 ​ ▪️1/4（四） 🚩新竹縣｜19：00｜竹北縣華停車場（竹北市縣政九路南段光明六路口） ​ ▪️1/5（五） 🚩南投縣｜18：00｜草屯寶島時代村旁停車場空地（中正路1039號） 🚩彰化縣｜19：30｜湖西國小旁停車場（溪湖鎮北聖路20號） ​ ▪️1/6（六） 🚩新竹市｜10：00｜牛埔夜市（香山區牛埔東路175號） 🚩嘉義市｜15：00｜嘉義市公明路、啟民路口 🚩嘉義縣｜15：00｜民雄協志中學（建國路二段285巷11號） 🚩台中市｜17：00｜豐原鎮清宮旁空地（水源路9巷67號） 🚩桃園市｜19：00｜泰豐輪胎中壢廠（中壢區中華路二段369-1號） 🚩新北市｜20：00｜新莊陽光草坪（公園路36號） ​ ▪️1/7（日） 🚩台東縣｜14：00｜台東市四維路一段、海濱公園交界 🚩屏東縣｜18：00｜屏東縣立體育館外草皮 🚩高雄市｜19：30｜鳳山西站捷運站旁,https://www.facebook.com/photo.php?fbid=924477085714736&set=a.519537102875405&type=3,,,Photos from 賴清德's post,,,,,1.21
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618204,668968,2024-01-02 16:16:30 CST,2024-01-02,16:16:30,Live Video Complete,"11,712",8934,1869,361,352,4,22,0,39,131,owned,Yes,74909,77121,0,01:18:28,https://www.facebook.com/100044642490075/posts/351180280883973,【Live直播】「台南站出來 侯康在眼前！」侯友宜台南車隊掃街拜票,https://www.facebook.com/houyuih/videos/351180280883973/,,,【Live直播】「台南站出來 侯康在眼前！」侯友宜台南車隊掃街拜票,,,,,3.03
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2043323,2176871,2024-01-02 14:04:06 CST,2024-01-02,14:04:06,Photo,"28,297",26225,1459,146,208,3,24,4,53,175,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/908660667292928,1/2 下午車掃路線 【集合地點】大漢橋下(民生路三段159號) 民生路三段159號→民生路三段→ 文化路一段→北門街→中正路1巷（經林家花園）→西門街→府中路→左轉館前西路→ 直行館前西路→中山路一段→中山路二段→三民路二段→民生路一段→民生路二段→ 縣民大道二段→民權路→實踐路→忠孝路→ 四川路一段→館前西路→順行館前西路→ 南門街→文化路一段→文化路一段→文化路二段→雙十路二段→莊敬路→莒光路→萬板路→民生路二段→縣民大道二段→漢生東路→漢生西路→進入新海路→英士路→陽明街→互助街（新埔國小）→四維路→長江路一段→長江路二段→長江路三段→文化路二段→順行文化路一段→文化路一段→南門街→館前西路→縣民大道一段→捷運府中站1號出口正對面停車 待會兒見！,https://www.facebook.com/photo.php?fbid=908660580626270&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,1.07
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,618204,668968,2024-01-02 12:09:56 CST,2024-01-02,12:09:56,Photo,"10,856",9692,863,85,53,1,20,1,32,109,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/931419165022825,南投挺侯康，交通建設有靠③！ 南投縣擁有豐富的農業及觀光資源，這樣得天獨厚的環境，需要良善的交通建設讓南投縣的發展加速提升，南投要客機不要戰機，要商機不要危機，侯友宜推動台中機場捷運延伸到南投，解決交通阻礙發展南投觀光！ 南投的未來，需要依靠願意傾聽在地需求的候選人，明年1月13日請投3票國民黨！總統、副總統請支持3號侯友宜、趙少康，政黨票請支持9號中國國民黨，區域立委請支持國民黨提名的優秀同志，讓願意用心對待南投的中央行政及立法團隊為您顧好家園！ 🌟南投縣第一選區(埔里鎮、草屯鎮等6鄉鎮)：立法委員 馬文君 🌟南投縣第二選區(南投市、名間鄉等7鄉鎮)：游顥,https://www.facebook.com/photo.php?fbid=931418941689514&set=a.265757781588970&type=3,,國民黨正副總統候選人 侯友宜 趙少康 南投縣 立委候選人 é 區 侯 友 民 宜 統 統 候 選 人 趙國 統 選 20 24 南投再出發 出發 Nantou county 侯友宜 hou.yuih,,,,,,-1.25
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,839624,875825,2024-01-02 12:00:02 CST,2024-01-02,12:00:02,Photo,"25,438",20835,3287,526,368,8,35,4,74,301,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/924398609055917,「在這條路上，我們將繼續帶領台灣，朝著民主繁榮、自信尊嚴的方向，持續穩健前行。」 ​ 今晚 9 點，我想請你幫我撥出 5 分鐘的時間，有一支我與美琴和小英總統很喜歡的影片，想與你分享。 ​ - ​ 《在路上》全球大首播 ​ 時間：01/02（二）21:00 播出平台：賴清德、 蕭美琴 Bi-khim Hsiao 、 蔡英文 Tsai Ing-wen 官方社群平台；三立新聞台、民視新聞台、年代新聞台、壹電視、鏡電視，同步播出。,https://www.facebook.com/photo.php?fbid=924492319046546&set=a.519537102875405&type=3,,,,,,,,1.97
